timestamp,ticker,price,score,w_spread,st_spread
2026-06-22 19:24,MCHP,102.71,4,22.69,12.39
2026-06-22 19:24,ADI,445.48,4,25.09,9.21
2026-06-22 19:24,SNPS,464.58,2,7.19,7.19
2026-06-22 19:24,CDNS,389.04,4,11.34,9.99
2026-06-22 19:24,ADBE,194.9,0,33.91,4.29
2026-06-22 19:24,CRM,150.12,0,29.54,4.21
2026-06-22 19:24,NOW,93.01,0,44.87,2.8
2026-06-22 19:24,INTU,257.77,0,81.23,15.58
2026-06-22 19:24,ORCL,175.07,1,20.45,11.51
2026-06-22 19:24,FTNT,145.39,4,23.73,15.41
2026-06-22 19:24,PANW,286.4,4,17.71,15.45
2026-06-22 19:24,CRWD,675.44,4,18.68,15.49
2026-06-22 19:24,ZS,124.06,0,60.95,2.35
2026-06-22 19:24,DDOG,221.37,4,24.58,19.45
2026-06-22 19:24,VEEV,153.16,0,39.92,4.24
2026-06-22 19:24,WDAY,113.04,0,50.25,2.21
2026-06-22 19:24,TTD,18.02,0,91.59,8.1
2026-06-22 19:24,PAYC,123.67,0,28.79,3.81
2026-06-22 19:24,BRK-B,488.69,3,1.66,0.55
2026-06-22 19:24,CB,325.2,4,6.91,0.57
2026-06-22 19:24,AFL,116.55,4,5.04,2.12
2026-06-22 19:24,TRV,310.61,4,5.63,0.76
2026-06-22 19:24,PGR,207.38,2,5.42,0.74
2026-06-22 19:24,AJG,209.08,1,19.32,1.74
2026-06-22 19:24,AON,313.63,0,6.71,0.72
2026-06-22 19:24,WTW,252.97,0,18.27,6.5
2026-06-22 19:24,CINF,172.46,4,3.57,1.34
2026-06-22 19:24,NVO,45.88,2,14.3,6.0
2026-06-22 19:24,ISRG,402.95,0,15.69,5.48
2026-06-22 19:24,EW,85.88,4,3.4,2.25
2026-06-22 19:24,ALGN,173.76,2,8.62,1.35
2026-06-22 19:24,IDXX,545.73,0,12.79,3.53
2026-06-22 19:24,MASI,179.95,4,12.54,4.02
2026-06-22 19:24,PODD,138.97,0,74.92,24.28
2026-06-22 19:24,WST,329.71,4,14.7,10.38
2026-06-22 19:24,MCO,447.33,1,6.71,0.72
2026-06-22 19:24,SPGI,407.39,0,14.04,0.83
2026-06-22 19:24,MSCI,580.85,3,4.77,3.91
2026-06-22 19:24,ICE,131.34,0,10.31,4.43
2026-06-22 19:24,CME,245.2,0,5.51,5.51
2026-06-22 19:24,CBOE,255.98,1,16.32,4.33
2026-06-22 19:24,FDS,218.62,0,23.73,4.12
2026-06-22 19:24,BR,136.22,0,39.35,8.42
2026-06-22 19:24,NDAQ,82.61,0,3.7,2.35
2026-06-22 19:24,COIN,164.84,0,41.84,0.2
2026-06-22 19:24,ODFL,219.52,4,20.42,5.12
2026-06-22 19:24,EXPD,163.15,4,10.09,3.55
2026-06-22 19:24,CHRW,187.07,4,12.23,1.55
2026-06-22 19:24,XPO,201.19,2,23.09,2.92
2026-06-22 19:24,JBHT,273.48,4,25.09,8.6
2026-06-22 19:24,SAIA,436.05,3,23.09,9.37
2026-06-22 19:24,KNSL,295.05,0,25.49,7.91
2026-06-22 19:24,RLI,52.74,1,12.52,6.21
2026-06-22 19:24,CASH,82.52,2,8.82,5.26
2026-06-22 19:24,FICO,1090.85,0,27.47,3.1
2026-06-22 19:24,ROL,44.41,0,13.7,6.48
2026-06-22 19:24,CTAS,169.45,0,10.52,4.16
2026-06-22 19:24,CPRT,29.48,0,24.59,4.79
2026-06-22 19:24,ADP,214.6,1,16.48,2.54
2026-06-22 19:24,PAYX,95.93,2,16.12,2.01
2026-06-22 19:24,EFX,153.49,0,27.43,7.75
2026-06-22 19:24,TRI,76.55,0,49.79,3.54
2026-06-22 19:24,IHS,8.1,2,9.33,0.45
2026-06-22 19:24,VRSK,168.99,0,24.22,4.39
2026-06-22 19:24,IT,125.73,0,49.05,3.53
2026-06-22 19:24,MU,1211.38,4,37.99,17.97
2026-06-22 19:24,MPWR,1537.88,3,30.48,13.15
2026-06-22 19:24,MRVL,307.86,4,36.1,20.53
2026-06-22 19:24,ITW,265.31,4,3.15,3.15
2026-06-22 19:24,ROP,325.09,0,26.19,1.97
2026-06-22 19:24,SYK,304.69,0,15.15,7.19
2026-06-22 19:24,BSX,44.33,0,71.61,20.05
2026-06-22 19:24,AMZN,232.79,2,10.86,9.12
2026-06-22 19:24,APP,469.39,2,12.39,7.27
2026-06-22 19:24,MTD,1164.07,1,12.81,5.44
2026-06-22 19:24,MANH,128.77,0,24.38,1.2
2026-06-22 19:24,FAST,46.12,4,3.5,0.87
2026-06-22 19:24,MNST,93.02,4,13.07,5.2
2026-06-22 19:24,POOL,195.61,1,27.02,5.56
2026-06-22 19:24,NVR,6352.55,1,16.89,5.92
2026-06-22 19:24,DHI,155.94,4,2.49,0.67
2026-06-22 19:24,LEN,87.44,0,23.91,5.93
2026-06-22 19:24,TOL,151.92,4,2.84,1.22
2026-06-22 19:24,DOCS,20.07,0,106.15,6.23
2026-06-22 19:24,MKTX,117.12,0,28.76,17.83
2026-06-22 19:24,ACGL,92.04,0,1.92,1.86
2026-06-22 19:24,CHD,93.74,1,4.93,1.39
2026-06-22 19:24,CL,88.67,3,5.34,0.48
2026-06-22 19:24,HSY,170.89,0,8.45,8.45
2026-06-22 19:24,TJX,164.17,4,5.66,0.17
2026-06-22 19:24,GIS,33.34,0,26.08,8.76
2026-06-22 19:24,NFLX,72.88,0,21.67,5.76
2026-06-22 19:24,LULU,105.43,0,44.73,20.68
2026-06-22 19:24,WSM,226.06,4,2.96,1.84
2026-06-22 19:24,KMB,100.5,2,8.12,1.08
2026-06-22 19:24,VRTX,466.79,4,2.71,1.94
2026-06-22 19:24,DECK,105.57,1,3.49,0.44
2026-06-22 19:24,HWM,280.36,4,14.74,2.59
2026-06-22 19:24,FSLR,263.11,4,8.9,8.9
2026-06-22 19:24,DUOL,127.25,2,68.55,5.1
2026-06-22 19:24,PLAB,34.06,2,29.75,4.09
2026-06-22 19:24,WPM,121.72,1,12.4,5.99
2026-06-22 19:24,NEM,101.8,1,14.15,3.59
2026-06-22 19:24,CCJ,107.07,2,11.96,1.05
2026-06-22 19:24,VRSN,247.69,0,10.9,7.81
2026-06-22 19:24,CRDO,302.52,4,23.34,17.53
2026-06-22 19:24,MTSI,396.26,4,36.21,15.04
2026-06-22 19:24,SLDE,16.94,0,4.87,0.14
2026-06-22 19:24,SEZL,156.47,4,22.18,15.25
2026-06-22 19:24,INCY,103.66,4,5.0,1.4
2026-06-22 19:24,UTHR,538.3,2,16.01,3.06
2026-06-22 19:24,EQT,51.84,0,6.13,6.13
2026-06-22 19:24,RRC,36.78,0,8.34,3.28
2026-06-22 19:24,CTRA,32.56,3,19.76,8.03
2026-06-22 19:24,CF,103.6,2,17.92,0.55
2026-06-22 19:24,LIN,516.71,4,8.11,1.59
2026-06-22 19:24,ETN,435.78,4,9.42,4.29
2026-06-22 19:24,HEI,331.15,4,2.97,1.47
2026-06-22 19:24,CW,783.82,4,15.93,3.06
2026-06-22 19:24,BWXT,210.0,4,7.29,0.93
2026-06-22 19:24,TW,98.2,0,8.47,7.95
2026-06-22 19:24,ALAB,439.66,4,26.11,19.93
2026-06-22 19:24,UBER,71.43,0,14.28,0.36
2026-06-22 19:24,ABNB,139.19,4,5.46,2.92
2026-06-22 19:24,ANET,174.56,4,11.67,6.99
2026-06-22 19:24,SCHW,92.03,3,4.67,1.94
2026-06-22 19:24,IBKR,96.82,4,15.58,8.35
2026-06-22 19:24,KRYS,343.43,4,21.17,6.75
2026-06-22 19:24,NBIX,161.62,4,7.55,7.3
2026-06-22 19:24,HOOD,105.71,4,21.01,5.95
2026-06-22 19:24,PLTR,119.5,0,18.52,2.71
2026-06-22 19:24,AXON,410.03,0,36.7,4.55
2026-06-22 19:24,MELI,1589.45,0,21.7,3.57
2026-06-22 19:24,ARM,407.72,4,33.93,21.45
2026-06-22 19:24,SNOW,226.59,4,12.2,7.26
2026-06-22 19:24,BILL,31.96,0,26.58,7.3
2026-06-22 19:24,MDB,319.16,3,11.49,5.08
2026-06-22 19:24,NET,218.38,3,7.46,5.64
2026-06-22 19:24,HUBS,172.8,0,81.51,12.17
2026-06-22 19:24,TEAM,79.96,0,58.25,9.86
2026-06-22 19:24,MKC,45.73,0,29.03,12.29
2026-06-22 19:24,DPZ,295.11,0,24.98,9.89
2026-06-22 19:24,GEV,1127.59,4,25.11,7.65
2026-06-22 19:24,CEG,275.53,0,12.45,2.47
2026-06-22 19:24,NEE,86.08,2,8.7,1.21
2026-06-22 19:24,NRG,138.91,2,12.1,8.36
2026-06-22 19:24,PCG,16.63,3,6.7,4.28
2026-06-22 19:24,VST,167.26,3,10.79,1.57
2026-06-22 19:24,KTOS,51.09,0,38.94,23.08
2026-06-22 19:24,CELH,29.12,0,49.68,17.57
2026-06-22 19:24,SOFI,17.1,1,33.18,2.63
2026-06-22 19:24,UPWK,7.84,0,74.11,20.04
2026-06-22 19:24,CORZ,29.08,4,23.91,14.34
2026-06-22 19:24,CLS,376.84,3,23.26,11.61
2026-06-22 19:24,MRAM,25.53,3,52.85,31.49
2026-06-22 19:24,SSNC,65.13,0,17.49,2.78
2026-06-22 19:24,SMR,11.24,0,103.75,1.11
2026-06-22 19:24,OKLO,58.4,0,35.48,5.62
2026-06-22 19:24,SYM,40.2,0,20.01,5.8
2026-06-22 19:24,RKLB,100.29,3,37.78,19.61
2026-06-22 19:24,AMSC,45.33,3,23.93,17.05
2026-06-22 19:24,BMY,54.7,2,11.21,2.09
2026-06-22 19:24,BIIB,199.71,4,12.01,2.49
2026-06-22 19:24,CRSP,54.36,3,6.48,0.22
2026-06-22 19:24,NTLA,15.75,4,10.38,2.26
2026-06-22 19:24,BEAM,35.53,4,13.7,5.88
2026-06-22 19:24,RXRX,3.18,0,32.04,1.88
2026-06-22 19:24,RARE,29.03,3,13.24,5.34
2026-06-22 19:24,COST,951.35,0,4.19,0.3
2026-06-22 19:24,ORLY,85.63,0,6.51,1.29
2026-06-22 19:24,TDG,1295.9,4,5.41,0.53
2026-06-22 19:24,FISV,47.18,0,58.73,4.18
2026-06-22 19:24,APD,283.11,2,5.6,0.87
2026-06-22 19:24,PYPL,42.34,0,27.28,0.08
2026-06-22 19:24,IOT,31.14,1,11.25,2.49
2026-06-22 19:24,CIEN,460.33,3,50.31,14.01
2026-06-22 19:24,GFS,89.67,4,33.99,17.0
2026-06-22 19:24,PWR,740.14,4,27.83,10.61
2026-06-22 19:24,SITM,753.12,4,40.86,21.31
2026-06-22 19:24,LSCC,155.27,4,31.09,13.23
2026-06-22 19:24,ONTO,347.87,4,30.72,10.78
2026-06-22 19:24,AMKR,93.55,4,33.17,14.62
2026-06-22 19:24,AMD,551.63,4,37.59,22.66
2026-06-22 19:24,INTC,140.94,4,43.54,23.24
2026-06-22 19:24,MOD,295.58,4,30.3,9.9
2026-06-22 19:24,TOST,24.26,0,32.89,4.09
2026-06-22 19:24,FIG,19.08,0,38.35,7.64
2026-06-22 19:24,KLAR,17.97,2,35.65,6.07
2026-06-22 19:24,UPST,31.32,2,47.84,5.04
2026-06-22 19:24,LYFT,14.22,2,21.26,1.56
2026-06-22 19:24,OTLY,8.31,0,35.44,9.17
2026-06-23 13:09,AAPL,298.71,4,11.43,6.48
2026-06-23 13:09,MSFT,372.61,0,14.82,2.8
2026-06-23 13:09,GOOGL,347.56,3,22.17,9.68
2026-06-23 13:09,META,564.53,0,9.92,1.4
2026-06-23 13:09,NVDA,201.93,3,10.98,6.96
2026-06-23 13:09,V,330.93,4,4.09,2.22
2026-06-23 13:09,MA,488.2,0,8.86,1.31
2026-06-23 13:09,UNH,407.7,4,15.36,12.32
2026-06-23 13:09,LLY,1104.37,4,9.68,3.56
2026-06-23 13:09,JPM,333.9,4,2.45,2.42
2026-06-23 13:09,JNJ,237.0,4,11.07,2.04
2026-06-23 13:09,PG,150.55,3,1.19,1.19
2026-06-23 13:09,HD,325.27,1,11.59,4.25
2026-06-23 13:09,ABBV,234.73,4,1.28,0.06
2026-06-23 13:09,MRK,118.77,4,12.93,1.15
2026-06-23 13:09,TMO,466.46,1,12.71,3.28
2026-06-23 13:09,ACN,126.67,0,46.59,13.37
2026-06-23 13:09,AVGO,383.89,3,16.26,10.33
2026-06-23 13:09,TXN,303.27,4,29.09,15.22
2026-06-23 13:09,QCOM,201.49,3,21.55,18.72
2026-06-23 13:09,DHR,178.56,1,14.91,5.56
2026-06-23 13:09,AMAT,587.45,4,29.44,10.04
2026-06-23 13:09,LRCX,371.77,4,31.43,11.34
2026-06-23 13:09,KLAC,245.06,4,27.39,11.1
2026-06-23 13:09,MCHP,93.65,3,24.11,13.1
2026-06-23 13:09,ADI,407.99,3,26.66,9.59
2026-06-23 13:09,SNPS,468.64,2,7.17,7.17
2026-06-23 13:09,CDNS,382.15,4,11.41,10.08
2026-06-23 13:09,ADBE,199.29,0,32.98,4.09
2026-06-23 13:09,CRM,154.63,0,28.45,3.94
2026-06-23 13:09,NOW,97.25,0,42.57,2.46
2026-06-23 13:09,INTU,260.25,0,80.38,15.38
2026-06-23 13:09,ORCL,168.22,0,21.41,11.78
2026-06-23 13:09,FTNT,148.05,4,23.45,15.22
2026-06-23 13:09,PANW,291.02,4,17.56,15.29
2026-06-23 13:09,CRWD,686.19,4,18.51,15.33
2026-06-23 13:09,ZS,128.52,0,58.56,2.1
2026-06-23 13:09,DDOG,222.56,4,24.49,19.37
2026-06-23 13:09,VEEV,160.65,0,37.69,3.81
2026-06-23 13:09,WDAY,116.5,0,48.52,1.99
2026-06-23 13:09,TTD,17.76,0,93.02,8.29
2026-06-23 13:09,PAYC,125.4,0,28.35,3.83
2026-06-23 13:09,BRK-B,493.38,4,1.58,0.5
2026-06-23 13:09,CB,331.9,4,6.83,0.46
2026-06-23 13:09,AFL,117.83,4,5.07,2.16
2026-06-23 13:09,TRV,315.35,4,5.67,0.82
2026-06-23 13:09,PGR,215.65,3,4.9,0.52
2026-06-23 13:09,AJG,215.51,2,18.5,1.54
2026-06-23 13:09,AON,320.57,1,6.39,0.6
2026-06-23 13:09,WTW,257.56,0,17.8,6.3
2026-06-23 13:09,CINF,174.54,4,3.62,1.38
2026-06-23 13:09,NVO,46.79,2,13.96,5.98
2026-06-23 13:09,ISRG,401.24,0,15.79,5.52
2026-06-23 13:09,EW,86.32,4,3.42,2.27
2026-06-23 13:09,ALGN,173.48,2,8.62,1.36
2026-06-23 13:09,IDXX,542.92,0,12.89,3.57
2026-06-23 13:09,MASI,179.95,4,12.54,4.02
2026-06-23 13:09,PODD,144.12,0,71.95,23.23
2026-06-23 13:09,WST,333.52,4,14.62,10.32
2026-06-23 13:09,MCO,442.82,0,6.81,0.68
2026-06-23 13:09,SPGI,402.27,0,14.32,0.9
2026-06-23 13:09,MSCI,585.36,3,4.8,3.91
2026-06-23 13:09,ICE,133.4,0,10.03,4.28
2026-06-23 13:09,CME,245.44,0,5.5,5.5
2026-06-23 13:09,CBOE,261.06,1,16.16,4.34
2026-06-23 13:09,FDS,218.34,0,23.77,4.12
2026-06-23 13:09,BR,137.27,0,38.99,8.32
2026-06-23 13:09,NDAQ,82.99,0,3.67,2.36
2026-06-23 13:09,COIN,158.1,0,43.97,0.42
2026-06-23 13:09,ODFL,219.57,4,20.42,5.12
2026-06-23 13:09,EXPD,162.15,4,10.1,3.54
2026-06-23 13:09,CHRW,184.26,4,12.29,1.5
2026-06-23 13:09,XPO,200.45,2,23.15,2.92
2026-06-23 13:09,JBHT,271.71,4,25.2,8.62
2026-06-23 13:09,SAIA,436.33,3,23.08,9.37
2026-06-23 13:09,KNSL,309.21,0,23.96,7.32
2026-06-23 13:09,RLI,53.72,1,12.14,6.01
2026-06-23 13:09,CASH,83.82,3,8.73,5.1
2026-06-23 13:09,FICO,1092.44,0,27.42,3.09
2026-06-23 13:09,ROL,44.57,0,13.63,6.44
2026-06-23 13:09,CTAS,168.75,0,10.6,4.2
2026-06-23 13:09,CPRT,29.69,0,24.36,4.72
2026-06-23 13:09,ADP,219.11,2,16.08,2.59
2026-06-23 13:09,PAYX,98.14,2,15.69,2.07
2026-06-23 13:09,EFX,153.42,0,27.45,7.76
2026-06-23 13:09,TRI,79.46,0,47.67,3.23
2026-06-23 13:09,IHS,8.22,2,9.31,0.51
2026-06-23 13:09,VRSK,174.26,0,23.24,4.11
2026-06-23 13:09,IT,129.74,0,47.29,3.27
2026-06-23 13:09,MU,1073.9,4,41.83,19.63
2026-06-23 13:09,MPWR,1414.23,3,32.44,13.86
2026-06-23 13:09,MRVL,279.88,4,38.91,22.09
2026-06-23 13:09,ITW,263.29,3,3.21,3.21
2026-06-23 13:09,ROP,329.31,0,25.75,1.88
2026-06-23 13:09,SYK,308.8,1,14.84,7.03
2026-06-23 13:09,BSX,45.37,0,69.8,19.48
2026-06-23 13:09,AMZN,234.4,2,10.85,9.09
2026-06-23 13:09,APP,471.89,2,12.31,7.26
2026-06-23 13:09,MTD,1155.07,0,12.97,5.52
2026-06-23 13:09,MANH,132.32,0,23.64,1.3
2026-06-23 13:09,FAST,46.08,4,3.51,0.88
2026-06-23 13:09,MNST,93.28,4,13.06,5.2
2026-06-23 13:09,POOL,195.67,1,27.01,5.56
2026-06-23 13:09,NVR,6420.48,1,16.62,5.81
2026-06-23 13:09,DHI,157.14,4,2.45,0.7
2026-06-23 13:09,LEN,87.68,0,23.82,5.9
2026-06-23 13:09,TOL,152.46,4,2.84,1.2
2026-06-23 13:09,DOCS,20.79,0,102.2,5.84
2026-06-23 13:09,MKTX,118.19,0,28.43,17.62
2026-06-23 13:09,ACGL,93.4,2,1.93,1.76
2026-06-23 13:09,CHD,96.18,3,4.88,1.23
2026-06-23 13:09,CL,91.33,4,5.27,0.32
2026-06-23 13:09,HSY,175.66,0,8.09,8.09
2026-06-23 13:09,TJX,164.88,4,5.67,0.19
2026-06-23 13:09,GIS,34.52,1,24.92,8.29
2026-06-23 13:09,NFLX,73.12,0,21.57,5.72
2026-06-23 13:09,LULU,107.49,0,43.72,20.19
2026-06-23 13:09,WSM,225.42,4,2.95,1.83
2026-06-23 13:09,KMB,103.07,2,7.72,0.93
2026-06-23 13:09,VRTX,469.92,4,2.71,1.9
2026-06-23 13:09,DECK,104.46,1,3.51,0.5
2026-06-23 13:09,HWM,276.55,4,14.83,2.56
2026-06-23 13:09,FSLR,254.37,4,9.03,9.03
2026-06-23 13:09,DUOL,131.46,2,66.26,5.1
2026-06-23 13:09,PLAB,31.7,1,31.37,4.02
2026-06-23 13:09,WPM,118.3,1,12.67,6.31
2026-06-23 13:09,NEM,98.36,1,14.54,3.89
2026-06-23 13:09,CCJ,109.86,2,11.74,0.9
2026-06-23 13:09,CRDO,269.05,4,25.24,19.09
2026-06-23 13:09,MTSI,370.5,4,38.18,15.74
2026-06-23 13:09,SLDE,17.42,2,4.82,0.0
2026-06-23 13:09,SEZL,149.03,4,22.93,15.76
2026-06-23 13:09,INCY,105.26,4,4.94,1.46
2026-06-23 13:09,UTHR,544.6,3,15.92,3.09
2026-06-23 13:09,EQT,51.54,0,6.2,6.2
2026-06-23 13:09,RRC,36.66,0,8.36,3.31
2026-06-23 13:09,CTRA,32.56,3,19.76,8.03
2026-06-23 13:09,CF,102.95,2,18.02,0.58
2026-06-23 13:09,LIN,516.83,4,8.11,1.59
2026-06-23 13:09,ETN,411.02,4,9.5,4.24
2026-06-23 13:09,HEI,336.22,4,2.88,1.52
2026-06-23 13:09,CW,781.71,4,15.95,3.05
2026-06-23 13:09,BWXT,214.87,4,7.19,0.79
2026-06-23 13:09,TW,99.86,0,8.2,7.73
2026-06-23 13:09,ALAB,399.9,4,27.91,21.42
2026-06-23 13:09,UBER,70.52,0,14.57,0.43
2026-06-23 13:09,ABNB,140.13,4,5.48,2.93
2026-06-23 13:09,ANET,163.72,4,11.92,7.12
2026-06-23 13:09,SCHW,92.99,3,4.55,1.87
2026-06-23 13:09,IBKR,95.89,4,15.66,8.38
2026-06-23 13:09,KRYS,346.34,4,21.06,6.73
2026-06-23 13:09,NBIX,163.35,4,7.55,7.28
2026-06-23 13:09,HOOD,104.45,4,21.3,5.96
2026-06-23 13:09,PLTR,118.81,0,18.68,2.75
2026-06-23 13:09,AXON,439.55,2,33.7,3.91
2026-06-23 13:09,MELI,1599.32,0,21.51,3.52
2026-06-23 13:09,ARM,369.21,4,36.64,23.17
2026-06-23 13:09,SNOW,231.62,4,11.87,7.21
2026-06-23 13:09,BILL,32.45,0,26.06,7.11
2026-06-23 13:09,MDB,323.61,3,11.3,5.08
2026-06-23 13:09,NET,228.62,4,7.45,5.61
2026-06-23 13:09,HUBS,176.78,0,79.49,11.79
2026-06-23 13:09,TEAM,82.32,1,56.5,9.72
2026-06-23 13:09,MKC,47.25,0,27.84,11.73
2026-06-23 13:09,DPZ,285.64,0,26.08,10.38
2026-06-23 13:09,GEV,1049.34,4,26.38,7.85
2026-06-23 13:09,CEG,274.64,0,12.51,2.49
2026-06-23 13:09,NEE,86.5,2,8.67,1.18
2026-06-23 13:09,NRG,138.37,2,12.18,8.41
2026-06-23 13:09,PCG,16.8,3,6.67,4.19
2026-06-23 13:09,VST,163.4,3,11.21,1.72
2026-06-23 13:09,KTOS,52.17,0,37.99,22.5
2026-06-23 13:09,CELH,28.62,0,50.69,17.97
2026-06-23 13:09,SOFI,17.46,2,32.33,2.47
2026-06-23 13:09,UPWK,7.99,0,72.57,19.57
2026-06-23 13:09,CORZ,29.03,4,23.94,14.36
2026-06-23 13:09,CLS,354.67,3,24.21,12.02
2026-06-23 13:09,MRAM,23.59,3,56.52,33.66
2026-06-23 13:09,SSNC,65.92,0,17.18,2.69
2026-06-23 13:09,SMR,11.23,0,103.85,1.12
2026-06-23 13:09,OKLO,59.1,0,35.02,5.61
2026-06-23 13:09,SYM,38.86,0,20.95,6.17
2026-06-23 13:09,RKLB,97.39,3,38.67,20.04
2026-06-23 13:09,BMY,55.65,2,11.07,1.97
2026-06-23 13:09,BIIB,201.04,4,11.98,2.51
2026-06-23 13:09,CRSP,54.62,3,6.41,0.19
2026-06-23 13:09,NTLA,15.41,4,10.45,2.2
2026-06-23 13:09,BEAM,34.36,4,13.89,5.91
2026-06-23 13:09,RXRX,3.19,0,31.85,1.85
2026-06-23 13:09,RARE,28.99,3,13.26,5.34
2026-06-23 13:09,COST,960.97,2,4.18,0.25
2026-06-23 13:09,ORLY,87.64,0,6.17,1.14
2026-06-23 13:09,TDG,1292.94,4,5.44,0.54
2026-06-23 13:09,FISV,47.58,0,58.17,4.1
2026-06-23 13:09,APD,281.9,2,5.59,0.85
2026-06-23 13:09,PYPL,41.87,0,27.68,0.14
2026-06-23 13:09,IOT,31.38,1,11.14,2.5
2026-06-23 13:09,CIEN,454.8,3,50.83,14.12
2026-06-23 13:09,GFS,83.56,4,35.89,17.88
2026-06-23 13:09,PWR,714.78,4,28.54,10.81
2026-06-23 13:09,SITM,711.49,4,42.79,22.27
2026-06-23 13:09,LSCC,144.88,4,32.75,13.83
2026-06-23 13:09,ONTO,316.7,4,32.96,11.35
2026-06-23 13:09,AMKR,86.68,4,35.16,15.38
2026-06-23 13:09,AMD,521.44,4,39.31,23.69
2026-06-23 13:09,INTC,133.72,4,45.46,24.22
2026-06-23 13:09,MOD,279.61,4,31.58,10.18
2026-06-23 13:09,TOST,24.66,0,32.24,3.94
2026-06-23 13:09,FIG,19.93,0,36.41,7.1
2026-06-23 13:09,KLAR,17.89,2,35.82,6.07
2026-06-23 13:09,UPST,31.59,2,47.4,5.03
2026-06-23 13:09,LYFT,14.19,2,21.32,1.56
2026-06-23 13:09,OTLY,8.28,0,35.58,9.22
2026-06-23 13:22,AAPL,299.22,4,11.42,6.47
2026-06-23 13:22,MSFT,372.98,0,14.81,2.8
2026-06-23 13:22,GOOGL,347.48,3,22.18,9.68
2026-06-23 13:22,META,565.28,0,9.89,1.39
2026-06-23 13:22,NVDA,202.69,3,10.97,6.96
2026-06-23 13:22,V,330.7,4,4.09,2.22
2026-06-23 13:22,MA,488.25,0,8.85,1.31
2026-06-23 13:22,UNH,407.92,4,15.36,12.32
2026-06-23 13:22,LLY,1105.35,4,9.68,3.56
2026-06-23 13:22,JPM,334.06,4,2.45,2.42
2026-06-23 13:22,JNJ,237.1,4,11.07,2.03
2026-06-23 13:22,PG,150.57,3,1.19,1.19
2026-06-23 13:22,HD,325.42,1,11.58,4.24
2026-06-23 13:22,ABBV,234.7,4,1.28,0.07
2026-06-23 13:22,MRK,118.89,4,12.92,1.14
2026-06-23 13:22,TMO,466.45,1,12.71,3.28
2026-06-23 13:22,ACN,126.32,0,46.74,13.42
2026-06-23 13:22,AVGO,384.36,3,16.25,10.33
2026-06-23 13:22,TXN,304.52,4,29.0,15.18
2026-06-23 13:22,QCOM,203.03,3,21.45,18.62
2026-06-23 13:22,DHR,178.09,1,14.97,5.59
2026-06-23 13:22,AMAT,588.24,4,29.41,10.04
2026-06-23 13:22,LRCX,373.16,4,31.34,11.32
2026-06-23 13:22,KLAC,246.28,4,27.29,11.07
2026-06-23 13:22,MCHP,94.15,4,24.03,13.06
2026-06-23 13:22,ADI,409.26,3,26.61,9.58
2026-06-23 13:22,SNPS,469.34,2,7.17,7.17
2026-06-23 13:22,CDNS,383.74,4,11.39,10.06
2026-06-23 13:22,ADBE,199.32,0,32.98,4.09
2026-06-23 13:22,CRM,155.03,0,28.35,3.92
2026-06-23 13:22,NOW,97.37,0,42.51,2.45
2026-06-23 13:22,INTU,259.79,0,80.54,15.42
2026-06-23 13:22,ORCL,167.96,0,21.45,11.79
2026-06-23 13:22,FTNT,148.23,4,23.43,15.21
2026-06-23 13:22,PANW,290.79,4,17.57,15.29
2026-06-23 13:22,CRWD,687.43,4,18.49,15.31
2026-06-23 13:22,ZS,128.81,0,58.41,2.08
2026-06-23 13:22,DDOG,223.45,4,24.43,19.32
2026-06-23 13:22,VEEV,160.14,0,37.84,3.83
2026-06-23 13:22,WDAY,116.45,0,48.54,2.0
2026-06-23 13:22,TTD,17.84,0,92.56,8.23
2026-06-23 13:22,PAYC,125.14,0,28.42,3.83
2026-06-23 13:22,BRK-B,493.39,4,1.58,0.5
2026-06-23 13:22,CB,331.54,4,6.83,0.47
2026-06-23 13:22,AFL,117.85,4,5.07,2.16
2026-06-23 13:22,TRV,314.77,4,5.66,0.81
2026-06-23 13:22,PGR,215.76,3,4.9,0.52
2026-06-23 13:22,AJG,215.39,2,18.52,1.54
2026-06-23 13:22,AON,319.71,0,6.43,0.62
2026-06-23 13:22,WTW,257.4,0,17.82,6.31
2026-06-23 13:22,CINF,174.59,4,3.62,1.38
2026-06-23 13:22,NVO,46.73,2,13.99,5.98
2026-06-23 13:22,ISRG,400.65,0,15.82,5.54
2026-06-23 13:22,EW,86.19,4,3.42,2.26
2026-06-23 13:22,ALGN,173.2,2,8.63,1.37
2026-06-23 13:22,IDXX,541.45,0,12.95,3.6
2026-06-23 13:22,MASI,179.95,4,12.54,4.02
2026-06-23 13:22,PODD,144.34,0,71.83,23.19
2026-06-23 13:22,WST,333.26,4,14.63,10.32
2026-06-23 13:22,MCO,442.71,0,6.81,0.68
2026-06-23 13:22,SPGI,401.71,0,14.35,0.91
2026-06-23 13:22,MSCI,585.24,3,4.8,3.91
2026-06-23 13:22,ICE,133.2,0,10.06,4.3
2026-06-23 13:22,CME,244.95,0,5.52,5.52
2026-06-23 13:22,CBOE,260.9,1,16.16,4.34
2026-06-23 13:22,FDS,218.24,0,23.78,4.12
2026-06-23 13:22,BR,136.94,0,39.1,8.35
2026-06-23 13:22,NDAQ,82.9,0,3.67,2.36
2026-06-23 13:22,COIN,159.14,0,43.63,0.39
2026-06-23 13:22,ODFL,219.56,4,20.42,5.12
2026-06-23 13:22,EXPD,162.32,4,10.1,3.54
